decade,tried,deaths,country
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,1,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,1,Switzerland
1560,1,1,Switzerland
1560,1,0,Switzerland
1560,1,1,Switzerland
1560,1,1,Switzerland
1560,1,1,Switzerland
1560,1,1,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,1,Switzerland
1560,1,1,Switzerland
1560,1,1,Switzerland
1560,1,1,Switzerland
1560,1,0,Switzerland
1560,1,1,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,1,Switzerland
1560,1,1,Switzerland
1560,1,0,Switzerland
1560,1,1,Switzerland
1560,1,1,Switzerland
1560,1,1,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,1,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,1,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1570,1,0,Switzerland
1570,1,1,Switzerland
1570,1,0,Switzerland
1570,1,0,Switzerland
1570,1,1,Switzerland
1570,1,0,Switzerland
1570,1,0,Switzerland
1570,1,1,Switzerland
1570,1,1,Switzerland
1570,1,0,Switzerland
1570,1,0,Switzerland
1570,1,0,Switzerland
1570,1,0,Switzerland
1570,1,0,Switzerland
1570,1,0,Switzerland
1570,1,0,Switzerland
1570,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,1,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1590,1,1,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,1,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,1,Switzerland
1590,1,1,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1600,1,0,Switzerland
1600,1,1,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,1,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,1,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,1,Switzerland
1600,1,1,Switzerland
1600,1,1,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,1,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,1,Switzerland
1610,1,1,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,1,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,1,Switzerland
1610,1,0,Switzerland
1610,1,1,Switzerland
1610,1,1,Switzerland
1610,1,0,Switzerland
1610,1,1,Switzerland
1610,1,1,Switzerland
1610,1,1,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,1,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,1,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,1,Switzerland
1620,1,0,Switzerland
1620,1,1,Switzerland
1620,1,0,Switzerland
1620,1,1,Switzerland
1620,1,1,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,1,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,1,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,1,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1670,1,0,Switzerland
1680,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1560,1,0,Switzerland
1570,1,0,Switzerland
1570,1,0,Switzerland
1570,1,0,Switzerland
1570,1,0,Switzerland
1570,1,0,Switzerland
1570,1,0,Switzerland
1570,1,0,Switzerland
1570,1,0,Switzerland
1570,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1580,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1590,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1600,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,1,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1610,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1620,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1630,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1640,1,1,Switzerland
1640,1,0,Switzerland
1640,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1650,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1660,1,0,Switzerland
1670,1,0,Switzerland
1560,6,0,France
1570,6,0,France
1580,16,8,France
1590,48,7,France
1600,32,16,France
1610,44,10,France
1620,12,4,France
1630,12,NA,France
1640,6,NA,France
1650,6,0,France
1560,6,0,France
1570,6,0,France
1580,16,8,France
1590,48,7,France
1600,32,16,France
1610,44,10,France
1620,12,4,France
1630,12,NA,France
1640,6,NA,France
1650,6,0,France
1530,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1570,1,NA,Germany
1570,1,NA,Germany
1570,1,NA,Germany
1570,1,NA,Germany
1570,1,NA,Germany
1570,1,NA,Germany
1570,1,NA,Germany
1570,1,NA,Germany
1570,1,NA,Germany
1570,1,NA,Germany
1570,1,NA,Germany
1570,7,NA,Germany
1580,1,NA,Germany
1580,1,NA,Germany
1580,1,NA,Germany
1580,1,NA,Germany
1580,1,NA,Germany
1580,1,NA,Germany
1580,1,NA,Germany
1580,1,NA,Germany
1580,1,NA,Germany
1580,1,NA,Germany
1580,1,NA,Germany
1580,1,NA,Germany
1580,1,NA,Germany
1580,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,4,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,16,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,21,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1690,1,NA,Germany
1690,1,NA,Germany
1550,2,NA,United Kingdom
1550,2,NA,United Kingdom
1560,1,NA,United Kingdom
